Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,1,Non-Travel,906.0,Research & Development,5,2,Life Sciences,1,1,95,2,1,Research Scientist,1,Divorced,2107.0,20293.0,6,0,17,3,1,1,5,2,1,1,0,0,0
30,0,Travel_Rarely,1329.0,Sales,26,4,Life Sciences,3,1,61,3,2,Sales Executive,1,Divorced,4115.0,13192.0,8,0,19,3,3,3,8,3,3,4,3,0,3
40,0,Travel_Frequently,1184.0,Sales,2,4,Medical,2,1,62,3,2,Sales Executive,2,Married,4327.0,25431.899999999998,5,0,12,3,4,3,5,2,3,1,0,0,0
50,0,Travel_Frequently,1421.0,Research & Development,2,3,Medical,4,0,33,3,4,Manager,1,Married,17821.349999999995,9490.0,2,0,22,4,3,1,28,3,3,2,2,2,2
28,0,Travel_Rarely,1179.0,Research & Development,19,4,Medical,4,1,78,2,1,Laboratory Technician,1,Married,3196.0,12449.0,1,0,12,3,3,3,6,2,3,6,5,3,3
46,0,Travel_Rarely,1424.1,Research & Development,15,2,Life Sciences,4,1,52,3,5,Research Director,2,Married,17821.349999999995,10849.0,5,0,11,3,1,1,25,2,3,4,2,0,3
35,0,Travel_Rarely,1361.0,Sales,17,4,Life Sciences,3,1,94,3,2,Sales Executive,1,Married,8966.0,21026.0,3,1,15,3,4,3,15,2,3,7,7,1,7
24,1,Travel_Rarely,984.0,Research & Development,17,2,Life Sciences,4,0,97,3,1,Laboratory Technician,2,Married,2210.0,3384.55,1,0,13,3,1,1,1,3,1,1,0,0,0
33,0,Travel_Frequently,1146.0,Sales,25,3,Medical,2,0,82,3,2,Sales Executive,3,Married,4539.0,4905.0,1,0,12,3,1,1,10,3,2,10,7,0,1
36,0,Travel_Rarely,917.0,Research & Development,6,4,Life Sciences,3,1,60,1,1,Laboratory Technician,3,Divorced,2741.0,6865.0,1,0,14,3,3,1,7,4,3,7,7,1,7
30,0,Travel_Rarely,853.0,Research & Development,7,4,Life Sciences,3,1,49,3,2,Laboratory Technician,3,Divorced,3491.0,11309.0,1,0,13,3,1,3,10,4,2,10,7,8,9
44,0,Travel_Rarely,200.0,Research & Development,26,4,Other,4,1,33,3,2,Research Scientist,4,Single,4541.0,7744.0,1,0,22,4,2,0,20,3,3,20,11,9,10
24,0,Travel_Rarely,654.0,Sales,21,3,Marketing,3,1,43,4,1,Sales Representative,4,Single,2678.0,5050.0,1,0,17,3,4,0,2,2,3,2,1,2,2
46,0,Travel_Rarely,165.35000000000002,Research & Development,2,4,Technical Degree,4,1,60,3,2,Manufacturing Director,4,Divorced,7379.0,17433.0,2,0,11,3,3,1,12,3,2,6,3,1,4
42,0,Non-Travel,179.0,Human Resources,2,5,Medical,4,1,79,4,2,Human Resources,1,Married,6272.0,12858.0,7,0,16,3,1,1,10,3,4,4,3,0,3
54,0,Travel_Rarely,696.0,Sales,7,4,Marketing,2,1,52,4,2,Sales Executive,4,Divorced,5220.0,10893.0,0,1,18,3,2,1,12,3,3,11,7,1,9
32,0,Travel_Frequently,165.35000000000002,Research & Development,13,3,Other,3,0,77,2,1,Laboratory Technician,2,Married,2743.0,7331.0,1,0,20,4,3,1,2,2,3,2,2,2,2
32,0,Travel_Frequently,1316.0,Research & Development,2,2,Life Sciences,4,0,38,3,2,Research Scientist,3,Single,4998.0,3384.55,4,1,14,3,4,0,10,2,3,8,7,0,7
36,0,Travel_Rarely,363.0,Research & Development,1,3,Technical Degree,3,0,77,1,3,Manufacturing Director,1,Divorced,10252.0,4235.0,2,1,21,4,3,1,17,2,3,7,7,7,7
33,0,Travel_Rarely,165.35000000000002,Research & Development,9,3,Medical,1,1,60,3,1,Research Scientist,4,Married,2781.0,6311.0,0,0,13,3,2,1,15,5,3,14,10,4,10
40,0,Travel_Rarely,165.35000000000002,Sales,10,3,Technical Degree,2,0,84,2,2,Sales Executive,2,Divorced,6852.0,11591.0,7,0,12,3,2,1,7,2,4,5,1,1,3
25,0,Travel_Rarely,1356.0,Sales,10,4,Life Sciences,3,1,57,3,2,Sales Executive,4,Single,4950.0,20623.0,0,0,14,3,2,0,5,4,3,4,3,1,1
30,0,Travel_Rarely,1424.1,Research & Development,1,3,Medical,4,1,63,3,1,Research Scientist,2,Married,3579.0,9369.0,0,1,21,4,1,1,12,2,3,11,9,5,7
42,0,Travel_Frequently,458.0,Research & Development,26,5,Medical,1,0,60,3,3,Research Director,1,Married,13191.0,23281.0,3,1,17,3,3,0,20,5,3,1,0,0,0
35,0,Non-Travel,1212.0,Sales,8,2,Marketing,3,0,78,2,3,Sales Executive,4,Married,10377.0,13755.0,4,1,11,3,2,1,16,5,2,13,2,4,10
27,0,Travel_Rarely,1103.0,Research & Development,14,3,Life Sciences,1,1,42,3,1,Research Scientist,1,Married,2235.0,14377.0,1,1,14,3,4,2,9,3,2,9,7,6,8
54,0,Travel_Frequently,966.0,Research & Development,1,4,Life Sciences,4,0,53,3,3,Manufacturing Director,3,Divorced,10502.0,9659.0,7,0,17,3,1,1,28,2,1,5,4,1,4
44,0,Travel_Rarely,1117.0,Research & Development,2,1,Life Sciences,1,0,72,4,1,Research Scientist,4,Married,2097.9,19982.0,1,0,13,3,4,1,10,5,3,10,5,7,7
24,1,Non-Travel,504.0,Research & Development,10,3,Medical,1,0,96,2,1,Research Scientist,2,Single,2097.9,6148.0,1,1,22,4,2,0,1,2,4,1,1,0,0
29,0,Travel_Rarely,1010.0,Research & Development,1,3,Life Sciences,1,0,97,3,1,Research Scientist,4,Divorced,3760.0,5598.0,1,0,15,3,1,3,3,5,3,3,2,1,2
54,0,Travel_Rarely,685.0,Research & Development,3,3,Life Sciences,4,1,85,3,4,Research Director,4,Married,17779.0,23474.0,3,0,14,3,1,0,28,2,3,10,9,0,9
31,0,Travel_Rarely,1332.0,Research & Development,11,2,Medical,3,1,80,3,2,Healthcare Representative,1,Married,6833.0,17089.0,1,1,12,3,4,0,6,2,2,6,5,0,1
31,0,Travel_Rarely,1062.0,Research & Development,24,3,Medical,3,0,96,2,2,Healthcare Representative,1,Single,6812.0,17198.0,1,0,19,3,2,0,10,2,3,10,9,1,8
54,0,Travel_Rarely,326.0,Sales,3,3,Life Sciences,3,0,48,2,2,Sales Executive,4,Single,5171.0,16490.0,5,0,17,3,4,0,13,2,3,6,1,0,5
43,0,Travel_Rarely,920.0,Research & Development,3,3,Life Sciences,3,1,96,1,5,Research Director,4,Married,17821.349999999995,18625.0,3,0,14,3,2,1,25,2,3,8,7,0,7
49,0,Travel_Rarely,1098.0,Research & Development,4,2,Medical,1,1,85,2,5,Manager,3,Married,17821.349999999995,12124.0,2,0,13,3,3,1,23,2,4,1,0,0,0
36,0,Travel_Frequently,469.0,Research & Development,3,3,Technical Degree,3,1,46,3,1,Research Scientist,2,Married,3692.0,9256.0,1,0,12,3,3,0,12,2,2,11,10,0,7
48,0,Travel_Rarely,969.0,Research & Development,2,2,Technical Degree,4,1,76,4,1,Laboratory Technician,2,Single,2559.0,16620.0,5,0,11,3,3,0,7,4,2,1,0,0,0
27,0,Travel_Rarely,1167.0,Research & Development,4,2,Life Sciences,1,1,76,3,1,Research Scientist,3,Divorced,2517.0,3384.55,1,0,11,3,2,3,5,2,3,5,3,0,3
29,0,Travel_Rarely,1329.0,Research & Development,7,3,Life Sciences,3,1,82,3,2,Healthcare Representative,4,Divorced,6623.0,4204.0,1,1,11,3,2,2,6,2,3,6,0,1,0
48,0,Travel_Rarely,715.0,Research & Development,1,3,Life Sciences,4,1,76,2,5,Research Director,4,Single,17821.349999999995,8733.0,6,0,12,3,3,0,25,3,4,1,0,0,0
29,0,Travel_Rarely,694.0,Research & Development,1,3,Life Sciences,4,0,87,2,4,Research Director,4,Divorced,16124.0,3423.0,3,0,14,3,2,2,9,2,2,7,7,1,7
34,0,Travel_Rarely,1320.0,Research & Development,20,3,Technical Degree,3,0,89,4,1,Research Scientist,3,Married,2585.0,21643.0,0,0,17,3,4,0,2,5,2,1,0,0,0
44,0,Travel_Rarely,1099.0,Sales,5,3,Marketing,2,1,88,3,5,Manager,2,Married,17821.349999999995,8751.0,7,0,11,3,3,1,26,5,3,20,9,3,10
33,0,Travel_Rarely,536.0,Sales,10,5,Marketing,4,1,82,4,3,Sales Executive,3,Divorced,8380.0,21708.0,0,1,14,3,4,2,10,3,3,9,8,0,8
24,0,Travel_Rarely,265.0,Research & Development,25,3,Life Sciences,2,0,57,4,1,Research Scientist,4,Single,2994.0,21221.0,1,1,12,3,4,0,1,2,3,1,0,0,1
24,0,Travel_Rarely,373.0,Research & Development,1,2,Life Sciences,4,1,47,3,1,Research Scientist,3,Married,2097.9,16901.0,1,0,22,4,4,1,1,2,3,1,0,0,1
25,1,Travel_Frequently,599.0,Sales,24,1,Life Sciences,3,1,73,1,1,Sales Representative,4,Single,2097.9,8040.0,1,1,14,3,4,0,1,4,3,1,0,1,0
26,0,Travel_Rarely,583.0,Research & Development,4,2,Life Sciences,3,1,53,3,1,Research Scientist,4,Single,2875.0,9973.0,1,1,20,4,2,0,8,2,2,8,5,2,2
45,1,Travel_Rarely,1424.1,Sales,2,3,Marketing,1,0,94,1,5,Manager,2,Single,17821.349999999995,3384.55,2,1,16,3,1,0,26,2,3,20,10,1,10
54,0,Non-Travel,177.0,Research & Development,8,1,Medical,4,1,37,2,4,Healthcare Representative,2,Divorced,13577.0,25431.899999999998,1,1,15,3,4,1,28,3,3,20,9,9,0
24,1,Travel_Frequently,251.0,Research & Development,10,2,Life Sciences,1,0,45,2,1,Laboratory Technician,3,Single,2625.0,25308.0,1,0,20,4,3,0,2,2,1,2,2,2,2
46,0,Travel_Rarely,168.0,Sales,4,2,Marketing,4,0,33,2,5,Manager,2,Married,17821.349999999995,9946.0,2,0,14,3,3,1,26,2,3,11,4,0,8
34,0,Travel_Rarely,165.35000000000002,Sales,2,3,Marketing,3,0,86,3,2,Sales Executive,1,Single,4538.0,6039.0,0,1,12,3,4,0,4,3,3,3,2,0,2
51,0,Travel_Frequently,237.0,Sales,9,3,Life Sciences,4,1,83,3,5,Manager,2,Divorced,17821.349999999995,19196.0,4,1,22,4,1,1,28,5,2,20,10,9,10
54,0,Travel_Rarely,1424.1,Research & Development,18,4,Medical,4,1,67,3,3,Manufacturing Director,4,Single,10512.0,20002.0,6,0,12,3,4,0,25,5,2,9,7,5,4
34,0,Travel_Frequently,165.35000000000002,Research & Development,19,3,Medical,3,0,46,3,2,Laboratory Technician,2,Divorced,4444.0,22534.0,4,0,13,3,3,2,15,2,4,11,8,5,10
28,0,Travel_Frequently,791.0,Research & Development,1,4,Medical,4,1,44,3,1,Laboratory Technician,3,Single,2154.0,6842.0,0,1,11,3,3,0,5,2,2,4,2,0,2
44,0,Travel_Rarely,1199.0,Research & Development,4,2,Life Sciences,3,1,92,4,5,Manager,1,Divorced,17821.349999999995,17477.0,1,0,14,3,4,2,26,4,2,20,9,9,10
34,0,Travel_Frequently,648.0,Human Resources,11,3,Life Sciences,3,1,56,2,2,Human Resources,2,Married,4490.0,21833.0,4,0,11,3,4,2,14,5,4,10,9,1,8
35,0,Travel_Rarely,735.0,Research & Development,6,1,Life Sciences,3,1,66,3,1,Research Scientist,3,Married,3506.0,6020.0,0,1,14,3,4,0,4,3,3,3,2,2,2
42,0,Travel_Rarely,603.0,Research & Development,7,4,Medical,2,0,78,4,2,Research Scientist,2,Married,2372.0,5628.0,6,1,16,3,4,0,18,2,3,1,0,0,0
43,0,Travel_Rarely,531.0,Sales,4,4,Marketing,4,0,56,2,3,Sales Executive,4,Single,10231.0,20364.0,3,0,14,3,4,0,23,3,4,20,7,9,10
36,0,Travel_Rarely,429.0,Research & Development,2,4,Life Sciences,3,0,53,3,2,Manufacturing Director,2,Single,5410.0,3384.55,8,1,11,3,4,0,18,2,3,16,11,5,10
44,1,Travel_Rarely,621.0,Research & Development,15,3,Medical,1,0,73,3,3,Healthcare Representative,4,Married,7978.0,14075.0,1,0,11,3,4,1,10,2,3,10,7,0,5
28,0,Travel_Frequently,193.0,Research & Development,2,3,Life Sciences,4,1,52,2,1,Laboratory Technician,4,Married,3867.0,14222.0,1,1,12,3,2,1,2,2,3,2,2,2,2
51,0,Travel_Frequently,968.0,Research & Development,6,2,Medical,2,0,40,2,1,Laboratory Technician,3,Single,2838.0,4257.0,0,0,14,3,2,0,8,5,2,7,0,7,7
30,0,Non-Travel,879.0,Research & Development,9,2,Medical,3,0,72,3,2,Manufacturing Director,3,Single,4695.0,12858.0,7,1,18,3,3,0,10,3,3,8,4,1,7
29,1,Travel_Rarely,806.0,Research & Development,7,3,Technical Degree,2,0,39,3,1,Laboratory Technician,3,Divorced,3339.0,17285.0,3,1,13,3,1,2,10,2,3,7,7,7,7
28,0,Travel_Rarely,640.0,Research & Development,1,3,Technical Degree,4,1,84,3,1,Research Scientist,1,Single,2097.9,4732.0,2,0,11,3,2,0,5,2,2,3,2,1,2
25,0,Travel_Rarely,266.0,Research & Development,1,3,Medical,4,0,40,3,1,Research Scientist,2,Single,2097.9,18830.0,1,0,18,3,4,0,2,3,2,2,2,2,1
32,0,Travel_Rarely,604.0,Sales,8,3,Medical,3,1,56,4,2,Sales Executive,4,Married,6209.0,11693.0,1,0,15,3,3,2,10,4,4,10,7,0,8
45,0,Travel_Frequently,364.0,Research & Development,25,3,Medical,2,0,83,3,5,Manager,2,Single,17821.349999999995,13035.0,3,0,22,4,3,0,22,4,3,1,0,0,0
39,0,Travel_Rarely,412.0,Research & Development,13,4,Medical,3,0,94,2,4,Manager,2,Divorced,17123.0,17334.0,6,1,13,3,4,2,21,4,3,19,9,9,2
54,0,Travel_Rarely,848.0,Research & Development,23,4,Life Sciences,1,1,88,3,1,Research Scientist,3,Divorced,2372.0,25431.899999999998,1,0,12,3,4,2,2,3,3,2,2,2,2
32,1,Travel_Rarely,1089.0,Research & Development,7,2,Life Sciences,4,1,79,3,2,Laboratory Technician,3,Married,4883.0,22845.0,1,0,18,3,1,1,10,3,3,10,4,1,1
39,1,Travel_Rarely,360.0,Research & Development,23,3,Medical,3,1,93,3,1,Research Scientist,1,Single,3904.0,22154.0,0,0,13,3,1,0,6,2,3,5,2,0,3
30,0,Travel_Rarely,1138.0,Research & Development,6,3,Technical Degree,1,0,48,2,2,Laboratory Technician,4,Married,4627.0,23631.0,0,0,12,3,1,1,10,5,3,9,2,6,7
36,0,Travel_Rarely,325.0,Research & Development,10,4,Technical Degree,4,0,63,3,3,Healthcare Representative,3,Married,7094.0,5747.0,3,0,12,3,1,0,10,1,3,7,7,1,7
46,0,Travel_Rarely,991.0,Human Resources,1,2,Life Sciences,4,0,44,3,1,Human Resources,1,Single,3423.0,22957.0,6,0,12,3,3,0,10,3,4,7,6,5,7
28,0,Non-Travel,1424.1,Research & Development,1,3,Life Sciences,3,0,55,1,2,Laboratory Technician,4,Married,6674.0,16392.0,0,0,11,3,1,3,10,5,3,9,8,7,5
50,0,Travel_Rarely,1322.0,Research & Development,26,3,Life Sciences,4,0,43,3,4,Research Director,1,Married,16880.0,22422.0,4,1,11,3,2,0,25,2,3,3,2,1,2
40,1,Travel_Rarely,299.0,Sales,25,4,Marketing,4,1,57,2,3,Sales Executive,2,Single,9094.0,17235.0,2,1,12,3,3,0,9,2,3,5,4,1,0
52,1,Travel_Rarely,1030.0,Sales,5,3,Life Sciences,2,1,64,3,3,Sales Executive,2,Single,8446.0,21534.0,8,1,19,3,3,0,10,2,2,8,7,7,7
30,0,Travel_Rarely,634.0,Research & Development,17,4,Medical,2,0,95,3,3,Manager,1,Married,11916.0,25431.899999999998,1,1,22,4,4,2,9,2,3,9,1,0,8
39,0,Travel_Rarely,524.0,Research & Development,18,2,Life Sciences,1,1,33,3,2,Manufacturing Director,3,Single,4534.0,13352.0,0,0,11,3,1,0,9,5,3,8,7,1,7
31,0,Non-Travel,587.0,Sales,2,4,Life Sciences,4,0,57,3,3,Sales Executive,3,Divorced,9852.0,8935.0,1,1,19,3,1,1,10,5,2,10,8,9,6
41,0,Non-Travel,256.0,Sales,10,2,Medical,3,1,40,1,2,Sales Executive,2,Single,6151.0,22074.0,1,0,13,3,1,0,19,4,3,19,2,9,9
31,1,Travel_Frequently,1060.0,Sales,1,3,Life Sciences,4,0,54,3,1,Sales Representative,2,Single,2302.0,8319.0,1,1,11,3,1,0,3,2,4,3,2,2,2
44,1,Travel_Rarely,935.0,Research & Development,3,3,Life Sciences,1,1,89,3,1,Laboratory Technician,1,Married,2362.0,14669.0,4,0,12,3,3,0,10,4,4,3,2,1,2
42,0,Non-Travel,495.0,Research & Development,2,1,Life Sciences,3,1,37,3,4,Manager,3,Married,17821.349999999995,25431.899999999998,0,1,13,3,4,0,21,3,2,20,8,2,10
54,0,Travel_Rarely,282.0,Research & Development,2,2,Medical,4,0,58,1,5,Manager,3,Married,17821.349999999995,6992.0,4,0,14,3,4,1,23,5,3,19,9,9,10
54,0,Travel_Rarely,206.0,Human Resources,8,4,Life Sciences,4,1,97,3,5,Manager,2,Single,17821.349999999995,4022.0,6,0,14,3,1,0,28,4,3,7,3,7,7
40,0,Non-Travel,458.0,Research & Development,16,2,Life Sciences,3,1,74,3,1,Research Scientist,3,Divorced,3544.0,8532.0,8,0,16,3,2,1,6,1,3,4,2,0,0
34,0,Travel_Rarely,943.0,Research & Development,9,3,Life Sciences,4,1,86,3,3,Healthcare Representative,4,Divorced,8500.0,5494.0,0,0,11,3,4,1,10,1,2,9,7,1,6
40,0,Travel_Rarely,523.0,Research & Development,2,3,Life Sciences,3,1,97,3,2,Research Scientist,4,Single,4661.0,22455.0,1,0,13,3,3,0,9,4,3,9,8,8,8
41,0,Travel_Frequently,1018.0,Sales,1,3,Marketing,3,0,66,3,2,Sales Executive,1,Divorced,4103.0,4297.0,0,0,17,3,4,1,10,2,3,9,3,1,7
35,0,Travel_Frequently,482.0,Research & Development,4,4,Life Sciences,3,1,87,3,2,Research Scientist,3,Single,4249.0,3384.55,1,1,11,3,2,0,9,3,3,9,6,1,1
51,0,Travel_Rarely,770.0,Human Resources,5,3,Life Sciences,3,1,84,3,4,Manager,2,Divorced,14026.0,17588.0,1,1,11,3,2,1,28,2,3,20,9,0,10
38,0,Travel_Rarely,1009.0,Sales,2,2,Life Sciences,2,0,33,3,2,Sales Executive,1,Divorced,6893.0,19461.0,3,0,15,3,4,1,11,3,3,7,7,1,7
34,0,Travel_Rarely,507.0,Sales,15,2,Medical,3,0,66,3,2,Sales Executive,1,Single,6125.0,23553.0,1,0,12,3,4,0,10,5,4,10,8,9,6
25,0,Travel_Rarely,882.0,Research & Development,19,1,Medical,4,1,67,3,1,Laboratory Technician,4,Married,3669.0,9075.0,3,0,11,3,3,3,7,5,2,3,2,1,2
54,1,Travel_Rarely,601.0,Research & Development,7,4,Medical,3,0,53,2,3,Manufacturing Director,1,Married,10008.0,12023.0,7,1,14,3,4,0,28,1,2,10,9,5,9
40,0,Travel_Rarely,329.0,Research & Development,1,4,Life Sciences,2,1,88,3,1,Laboratory Technician,2,Married,2387.0,6762.0,3,0,22,4,3,1,7,3,3,4,2,0,3
36,0,Travel_Frequently,607.0,Sales,7,3,Marketing,1,0,83,4,2,Sales Executive,1,Married,4639.0,3384.55,2,0,16,3,4,1,17,2,2,15,7,6,10
48,0,Travel_Rarely,855.0,Research & Development,4,3,Life Sciences,4,1,54,3,3,Manufacturing Director,4,Single,7898.0,18706.0,1,0,11,3,3,0,11,2,3,10,9,0,8
27,0,Travel_Rarely,1291.0,Sales,11,3,Medical,3,0,97,4,1,Sales Representative,4,Married,2534.0,6527.0,8,0,14,3,2,1,5,4,3,1,0,0,0
51,0,Travel_Rarely,1405.0,Research & Development,11,2,Technical Degree,4,0,82,2,4,Manufacturing Director,2,Single,13142.0,24439.0,3,0,16,3,2,0,28,1,2,5,2,0,3
24,0,Non-Travel,1124.0,Research & Development,1,3,Life Sciences,4,0,97,3,1,Laboratory Technician,4,Single,2097.9,19305.0,1,0,15,3,3,0,1,5,4,1,0,0,0
35,0,Travel_Rarely,817.0,Research & Development,1,3,Medical,4,0,60,2,2,Laboratory Technician,4,Married,5363.0,10846.0,0,0,12,3,2,1,10,1,3,9,7,0,0
27,0,Travel_Frequently,793.0,Sales,2,1,Life Sciences,4,1,43,1,2,Sales Executive,4,Single,5071.0,20392.0,3,0,20,4,2,0,8,3,3,6,2,0,0
54,1,Travel_Rarely,267.0,Sales,13,4,Marketing,1,1,85,4,4,Sales Executive,3,Single,13695.0,9277.0,6,1,17,3,3,0,24,2,2,19,7,3,8
54,0,Travel_Rarely,1369.0,Research & Development,23,3,Life Sciences,4,1,68,3,4,Manufacturing Director,2,Married,13402.0,18235.0,4,1,12,3,1,1,28,1,3,19,11,9,9
34,0,Non-Travel,999.0,Research & Development,26,1,Technical Degree,1,0,92,2,1,Research Scientist,3,Divorced,2097.9,15891.0,1,0,20,4,3,3,5,2,3,5,4,0,0
40,0,Travel_Rarely,1202.0,Research & Development,2,1,Medical,2,0,89,4,2,Healthcare Representative,3,Divorced,6377.0,13888.0,5,0,20,4,2,3,15,1,3,12,11,9,8
34,0,Travel_Rarely,285.0,Research & Development,26,3,Medical,2,1,86,3,2,Laboratory Technician,3,Married,5429.0,17491.0,4,0,13,3,1,2,10,1,3,8,7,7,7
31,1,Travel_Frequently,703.0,Sales,2,3,Life Sciences,3,0,90,2,1,Sales Representative,4,Single,2785.0,11882.0,7,0,14,3,3,0,3,3,4,1,0,0,0
35,1,Travel_Frequently,662.0,Sales,18,4,Marketing,4,0,67,3,2,Sales Executive,3,Married,4614.0,23288.0,0,1,18,3,3,1,5,1,2,4,2,3,2
38,0,Travel_Frequently,693.0,Research & Development,7,3,Life Sciences,4,1,57,4,1,Research Scientist,3,Divorced,2610.0,15748.0,1,0,11,3,4,3,4,2,3,4,2,0,3
34,0,Travel_Rarely,404.0,Research & Development,2,4,Technical Degree,3,0,97,3,2,Healthcare Representative,4,Single,6687.0,6163.0,1,0,11,3,4,0,14,2,4,14,11,4,10
28,0,Travel_Rarely,736.0,Sales,26,3,Life Sciences,3,1,48,2,2,Sales Executive,1,Married,4724.0,24232.0,1,0,11,3,3,1,5,1,3,5,3,0,4
31,1,Travel_Rarely,330.0,Research & Development,22,4,Medical,4,1,97,3,2,Manufacturing Director,3,Married,6179.0,21057.0,1,1,15,3,4,2,10,3,2,10,2,6,7
39,0,Travel_Rarely,1424.1,Sales,21,4,Life Sciences,1,1,44,2,2,Sales Executive,4,Married,6120.0,3567.0,3,1,12,3,4,2,8,2,4,5,4,1,4
51,0,Travel_Frequently,541.0,Sales,2,3,Marketing,2,1,52,3,3,Sales Executive,2,Married,10596.0,15395.0,2,0,11,3,2,0,14,5,3,4,2,3,2
41,0,Travel_Frequently,1200.0,Research & Development,22,3,Life Sciences,4,0,75,3,2,Research Scientist,4,Divorced,5467.0,13953.0,3,1,14,3,1,2,12,4,2,6,2,3,3
37,0,Travel_Rarely,1424.1,Research & Development,4,1,Life Sciences,3,1,54,3,1,Research Scientist,3,Married,2996.0,5182.0,7,1,15,3,4,0,8,2,3,6,4,1,3
33,0,Travel_Frequently,1111.0,Sales,5,1,Life Sciences,2,1,61,3,2,Sales Executive,4,Married,9998.0,19293.0,6,0,13,3,1,0,8,2,4,5,4,1,2
32,0,Travel_Rarely,499.0,Sales,2,1,Marketing,3,1,36,3,2,Sales Executive,2,Married,4078.0,20497.0,0,1,13,3,1,3,4,3,2,3,2,1,2
39,0,Non-Travel,1424.1,Research & Development,25,2,Life Sciences,3,1,71,3,3,Healthcare Representative,3,Married,10920.0,3449.0,3,0,21,4,2,1,13,2,3,6,4,0,5
25,0,Travel_Rarely,1372.0,Sales,18,1,Life Sciences,1,1,93,4,2,Sales Executive,3,Married,6232.0,12477.0,2,0,11,3,2,0,6,3,2,3,2,1,2
52,0,Travel_Frequently,322.0,Research & Development,26,2,Medical,4,0,59,4,4,Manufacturing Director,3,Married,13247.0,9731.0,2,1,11,3,2,1,24,3,2,5,3,0,2
43,0,Travel_Rarely,930.0,Research & Development,6,3,Medical,1,0,73,2,2,Research Scientist,3,Single,4081.0,20003.0,1,1,14,3,1,0,20,3,1,20,7,1,8
27,0,Travel_Rarely,205.0,Sales,10,3,Marketing,4,0,97,2,2,Sales Executive,4,Married,5769.0,7100.0,1,1,11,3,4,0,6,3,3,6,2,4,4
27,1,Travel_Rarely,165.35000000000002,Research & Development,17,4,Life Sciences,4,0,51,3,1,Research Scientist,3,Single,2394.0,25431.899999999998,1,1,13,3,4,0,8,2,3,8,2,7,7
26,0,Travel_Rarely,683.0,Research & Development,2,1,Medical,1,1,36,2,1,Research Scientist,4,Single,3904.0,4050.0,0,0,12,3,4,0,5,2,3,4,3,1,1
42,0,Travel_Rarely,1147.0,Human Resources,10,3,Human Resources,3,0,33,3,4,Manager,1,Married,16799.0,16616.0,0,0,14,3,3,1,21,5,3,20,7,0,9
52,0,Travel_Rarely,258.0,Research & Development,8,4,Other,3,0,54,3,1,Laboratory Technician,1,Married,2950.0,17363.0,8,0,13,3,3,0,12,2,1,5,4,0,4
37,0,Travel_Rarely,1424.1,Research & Development,11,3,Medical,1,0,94,3,1,Laboratory Technician,3,Single,3629.0,19106.0,4,0,18,3,1,0,8,5,3,3,2,0,2
35,0,Travel_Frequently,200.0,Research & Development,18,2,Life Sciences,3,1,60,3,3,Manufacturing Director,4,Single,9362.0,19944.0,2,0,11,3,3,0,10,2,3,2,2,2,2
25,0,Travel_Rarely,949.0,Research & Development,1,3,Technical Degree,1,1,81,3,1,Laboratory Technician,4,Married,3229.0,4910.0,4,0,11,3,2,1,7,2,2,3,2,0,2
26,0,Travel_Rarely,652.0,Research & Development,7,3,Other,3,1,97,4,1,Laboratory Technician,1,Single,3578.0,23577.0,0,0,12,3,4,0,8,2,3,7,7,0,7
29,0,Travel_Rarely,332.0,Human Resources,17,3,Other,2,1,51,2,3,Human Resources,1,Single,7988.0,9769.0,1,0,13,3,1,0,10,3,2,10,9,0,9
49,1,Travel_Frequently,1424.1,Research & Development,26,2,Life Sciences,1,1,97,2,2,Laboratory Technician,1,Single,4284.0,22710.0,3,0,20,4,1,0,20,2,3,4,3,1,3
29,1,Travel_Frequently,337.0,Research & Development,14,1,Other,3,0,84,3,3,Healthcare Representative,4,Single,7553.0,22930.0,0,1,12,3,1,0,9,1,3,8,7,7,7
54,0,Travel_Rarely,971.0,Research & Development,1,3,Medical,4,0,54,3,4,Research Director,4,Single,17328.0,5652.0,6,0,19,3,4,0,28,3,2,20,7,9,7
54,0,Travel_Rarely,1055.0,Research & Development,1,3,Medical,4,0,76,3,5,Research Director,1,Married,17821.349999999995,22456.0,3,1,21,4,3,1,28,3,3,9,8,1,5
54,0,Travel_Rarely,1136.0,Research & Development,1,4,Medical,2,1,81,4,4,Research Director,4,Divorced,14732.0,12414.0,2,0,13,3,4,2,28,4,4,7,7,0,0
36,0,Travel_Rarely,1174.0,Sales,3,4,Marketing,1,0,97,3,2,Sales Executive,2,Single,9278.0,20763.0,3,1,16,3,4,0,15,3,3,5,4,0,1
31,1,Travel_Frequently,667.0,Sales,1,4,Life Sciences,2,0,50,1,1,Sales Representative,3,Single,2097.9,16154.0,1,0,12,3,2,0,1,3,3,1,0,0,0
30,0,Travel_Rarely,855.0,Sales,7,4,Marketing,4,0,73,3,2,Sales Executive,1,Divorced,4779.0,12761.0,7,0,14,3,2,2,8,3,3,3,2,0,2
